message_id,date,sender_id,message
2334,2024-08-27 14:34:28+00:00,-1001432982009,"💥Nekemte, wollega #Basic_Obstetric_Ultrasound_Training
👉ነሐሴ 26/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳Dr. Bultosa 0913298631-Nekemte
   📳 Tinbit         0942404444
   📳 Ekram        0965410000.
   📳 Daye          0941400000
   📳 Office        0965412222/
0462124400        
🏃For more info .follow us on telegram :-
t.me/eahci"
2333,2024-08-27 11:08:33+00:00,-1001432982009,"#CPD_training_For_All
#Title_Respectful_Maternity _Care(RMC)-15 CEU/ 950Birr💥
#ነሐሴ 23 /2016 ጀምሮ።
#ለጤና_ባለሞያዎች[#All_Regions]
---------------------------------------
📳 0965410000 
📳0942404444 
📳0965412222 
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2332,2024-08-27 09:57:37+00:00,-1001432982009,
2331,2024-08-27 07:31:25+00:00,-1001432982009,"#Dental Extraction(#ጥርስ_መንቀል) & Care Training 
                     @ Hawassa 
👉ነሐሴ 26/ 2016 ጀምሮ  ይሰጣል። 
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .

Call & Register  

   ☎️ 0965410000
   ☎️0942404444
   ☎️0941404444
   ☎️0965412222 

🏃For more info .follow us on telegram :-
t.me/eahci"
2330,2024-08-26 09:23:31+00:00,-1001432982009,"#💥2 ቀን ቀረው እንዳያመልጦ
#Basic_Obstetric_Ultrasound_Training(#Addis_Ababa)
👉ነሐሴ 26/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች(#ጋንዲ_ሆስፒታል)
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2329,2024-08-26 09:19:04+00:00,-1001432982009,"💥Circumcision_Skill _Training
#Hawassa_and_Addis_Ababa 

👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) 
👉ነሐሴ 26/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።ከክህሎቱ ባሻገር የ15 CEU CPD Certificate  እንሰጣለን።  
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.

⏩ሰልጣኞች-Medical Doctors , HO,Nurses , Bsc & Msc Midwifery.
Call & Register

   ☎️0965410000 
   ☎️0942404444 
   ☎️0941404444
   ☎️0965412222
   ☎️0462124400 
👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
🏃For more info .follow us on telegram :-
t.me/eahci"
2328,2024-08-25 12:28:27+00:00,-1001432982009,"#💥ዛሬ ይጀምራል
#የሞያ_ፈቃድ_ለማሳደስ_ይመዝገቡ💥   

 #CPD_training_ለሁሉም_ጤና_ባለሞያዎች!!!
✔️#Title_Antimicrobial Drug Resistance 
# ነሐሴ 19/2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------

📳0965410000
📳0942404444  
📳0965412222 
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2327,2024-08-24 08:06:28+00:00,-1001432982009,"💥#ነገ ይጀምራል #CPD_training_ለሁሉም_ጤና_ባለሞያዎች!!!
✔️#Title_Antimicrobial Drug Resistance 
# ነሐሴ 19/2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📱0965410000
📳0942404444  Tinbit
📳0965412222 
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2326,2024-08-21 09:00:51+00:00,-1001432982009,"💥#CPD_training_ለሁሉም_ጤና_ባለሞያዎች!!!
✔️#Title_Antimicrobial Drug Resistance 
# ነሐሴ 18/2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📱0965410000  Ekram
📳0942404444  Tinbit
📳0965412222  Birukti
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2325,2024-08-21 06:21:42+00:00,-1001432982009,"💥Circumcision_Skill _Training
#Hawassa_and_Addis_Ababa 

👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) 
👉ነሐሴ 26/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።ከክህሎቱ ባሻገር የ15 CEU CPD Certificate  እንሰጣለን።  
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.

⏩ሰልጣኞች-Medical Doctors , HO,Nurses , Bsc & Msc Midwifery.
Call & Register

   ☎️0965410000 
   ☎️0942404444 
   ☎️0941404444
   ☎️0965412222
   ☎️0462124400 
👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
🏃For more info .follow us on telegram :-
t.me/eahci"
2324,2024-08-21 04:35:40+00:00,-1001432982009,"#Basic_Obstetric_Ultrasound_Training(#Addis_Ababa_Adama)
👉ነሐሴ 19/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች(#ጋንዲ_ሆስፒታል,#አዳሬ_ሀዋሳ,#አዳማ_ጀነራል)
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2323,2024-08-20 08:06:34+00:00,-1001432982009,"#💥ዛሬ ይጀምራል
#የሞያ_ፈቃድ_ለማሳደስ_ይመዝገቡ💥          

#Title= MEDICAL ETHICS 
  
💥15CEU
👉 ነሐሴ 14 / 2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------

📱0965410000   
📱0942404444  
📱0941404444  
📱0965412222   
📱0462124400   
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2322,2024-08-19 14:22:44+00:00,-1001432982009,"#💥ነገ ይጀምራል
#የሞያ_ፈቃድ_ለማሳደስ_ይመዝገቡ💥          

#Title= MEDICAL ETHICS 
  
💥15CEU
👉 ነሐሴ 14 / 2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------

📱0965410000   
📱0942404444  
📱0941404444  
📱0965412222   
📱0462124400   
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2321,2024-08-18 21:08:51+00:00,-1001432982009,"💥#Adult_ECHO_Training_@#Hawassa_By_Cardiologist_for_Internists💥 ( #We_have_Only_two_trainees_Position)
#For_internists_only !
👉Lecture will start in the upcoming week.
#Hands_on training !
#Register_Soon_And_Get_Certified 
📞0965410000
📞0965412222
📞0941038774/Office /

(#Hosted_By: Ethio-Americans In Collaboration )
T.me/eahci"
2320,2024-08-18 10:27:34+00:00,-1001432982009,
2319,2024-08-18 07:04:33+00:00,-1001432982009,"#💥የሞያ_ፈቃድ_ለማሳደስ_ይመዝገቡ💥          

#Title= MEDICAL ETHICS 
  
💥15CEU
👉 ነሐሴ 14 / 2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------

📱0965410000   
📱0942404444  
📱0941404444  
📱0965412222   
📱0462124400   
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2318,2024-08-17 06:51:05+00:00,-1001432982009,"💥Hawssa_ነገ ይጀምራል እንዳያመልጥዎ 💥

#Basic_Obstetric_Ultrasound_Training

👉ነሐሴ 12 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2317,2024-08-16 14:09:06+00:00,-1001432982009,"💥2_ቀን_ቀረው እንዳያመልጥዎ 💥

#Basic_Obstetric_Ultrasound_Training

@ 💥Hawassa

👉ነሐሴ 12 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2316,2024-08-16 10:37:10+00:00,-1001432982009,"#💥የሞያ_ፈቃድ_ለማሳደስ_ይመዝገቡ💥          

#Title= MEDICAL ETHICS 
  
💥15CEU
👉 ነሐሴ 13 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------

📱0965410000   
📱0942404444  
📱0941404444  
📱0965412222   
📱0462124400   
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2315,2024-08-15 17:49:01+00:00,-1001432982009,"#Basic_Obstetric_Ultrasound_Training

@ 💥Hawassa

👉ነሐሴ 12 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2314,2024-08-15 17:34:51+00:00,-1001432982009,
2313,2024-08-14 17:33:20+00:00,-1001432982009,
2312,2024-08-14 14:11:29+00:00,-1001432982009,"#CPD
💥 ነገ ይጀምራል እንዳያመልጥዎ❗
#ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ነሐሴ 9 /2016 ጀምሮ ይሰጣል::
--------------------------------------
👉Syndromic Management of (STIs)   15CEU

☎️0965410000
☎️0942404444
☎️0941404444
☎️0965412222
☎️0462124400
   
 🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2311,2024-08-13 11:49:53+00:00,-1001432982009,"#Basic_Obstetric_Ultrasound_Training(#Addis_Ababa_Adama)
👉ነሐሴ 19/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች(#ጋንዲ_ሆስፒታል,#አዳሬ_ሀዋሳ,#አዳማ_ጀነራል)
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2310,2024-08-12 06:24:08+00:00,-1001432982009,"💥#_CPD_
#ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። ነሐሴ 8/2016 ጀምሮ ይሰጣል::
--------------------------------------
👉Syndromic Management of (STI)15CEU

📳0941404444
📳0942404444
📳0965410000
📳0965412222
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2309,2024-08-11 17:58:29+00:00,-1001432982009,
2308,2024-08-11 17:58:29+00:00,-1001432982009,"#Slightly_Used_Ultrasound_For_sale(inbox only 0913421022)
➯Model-Mindray DP 50
➯Two Probes ( Curved & linear )
➯One Printer 
➯Used for 8 months 
➯Price 600,000ETB
➯Machine Location =Shashemene 
➯Safe !!"
2307,2024-08-11 15:45:44+00:00,-1001432982009,
2306,2024-08-11 15:43:59+00:00,-1001432982009,"#Basic_Obstetric_Ultrasound_Training(#Addis_Ababa,#Hawassa_Adama)
👉ነሐሴ 12 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች(#ጋንዲ_ሆስፒታል,#አዳሬ_ሀዋሳ,#አዳማ_ጀነራል)
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2305,2024-08-10 17:09:43+00:00,-1001432982009,"#Addis abeba, Hawassa  and  Adama_Basic_Obstetric -Ultrasound_Training
👉ነሐሴ 12 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2304,2024-08-10 08:50:07+00:00,-1001432982009,"  #💥ዛሬ ይጀምራል💥የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= NON communicable Disease Management 🔶15CEU
👉 ነሐሴ 4/2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0942404444  Tinbit
📱0965410000   Ekram
📱0941404444   daye
📱0965412222   office 
📳0462124400    office
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2303,2024-08-09 15:00:50+00:00,-1001432982009,"#💥 እንዳያመልጥዎ

Basic Abdominal Ultrasound Training @ Hawassa 
👉ነሐሴ 13/ 2016 ጀምሮ  ይሰጣል። 
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register  
   📳 0965410000
   📳0942404444
   📳0941404444
   📳0965412222 
🏃For more info .follow us on telegram :-
t.me/eahci"
2302,2024-08-09 08:08:30+00:00,-1001432982009,"💥 ነገ ይጀምራል እንዳያመልጥዎ❗❗💥   የሞያ_ፈቃድ_ለማሳደስ_ይመዝገቡ

#Title= Non-Communicable Diseases Management (15 CEU)

👉 ነሐሴ 4 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------

☎️0965410000
☎️0942404444
☎️0941404444   
☎️0965412222   
☎️0462124400   
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2301,2024-08-09 04:28:05+00:00,-1001432982009,"#💥የሞያ_ፈቃድ_ለማሳደስ_ይመዝገቡ💥          

#Title= MEDICAL ETHICS 
  
💥15CEU
👉 ነሐሴ 13 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------

📱0965410000   
📱0942404444  
📱0941404444  
📱0965412222   
📱0462124400   
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2299,2024-08-08 18:20:17+00:00,-1001432982009,
2298,2024-08-08 18:20:16+00:00,-1001432982009,
2297,2024-08-08 18:20:16+00:00,-1001432982009,"==መልካም ዜና===
የደቡብ ኢትዮጵያ ክልል ጤና ቢሮ ጤናና ጤና ነክ አገልግሎቶችና ግብአቶች ጥራት ቁጥጥር ባለስልጣን የሙያ ምዝገባና ፈቃድ አገልግሎትን በ""ኦን ላይን"" መስጠት መጀመሩን ገለፀ

የደቡብ ኢትዮጵያ ክልል ጤና ቢሮ ጤናና ጤና ነክ አገልግሎቶችና ግብአቶች ጥራት ቁጥጥር ባለስልጣን ከፌዴራል ጤና ሚኒስተር ጋር በመቀናጀት (HRIS-HRI) ኦን ላይን ላይሰንሲንግ ትግበራ ይፋዊ የማስጀመሪያ መርዓ ግብር አካሂደዋል፡፡ 

የደቡብ ኢትዮጵያ መንግስት ጤና ቢሮ ቢሮ ምክትል የቢሮ ሃላፊና የጤናና ጤና ነክ አገልግሎቶች ግብሃቶች ጥራት ቁጥጥር ባለስልጣን ዋና ዳይሬክተር አቶ ዮሴፍ ሶንቆ ከቀን 29/11/2016 ዓ.ም ጀምሮ የሙያ ምዝገባና ፈቃድ አገልግሎትን በ""ኦን ላይን"" መስጠት መጀመሩን አብስረዋል፡፡
ተገልጋዮች ባሉበት ሆነው አገልግሎቱ ለማግኘት በ""ኦን ላይን"" https፡//hrl.moh.gov.et መጠቀም የሚችሉ መሆናቸውን አስታውቀዋል፡ 
ይህም አገልግሎቱ በኦን ላይን መሰጠቱ ቀደም ሲል የሚሰራበትን የጤና ባለሙያዎች ምዝገባና የሙያ ስራ ፍቃድ ለመውሰድ ወደ ባለሥልጣን መሥሪያ ቤቱ የሚደረጉ ምልልሶችን ከማስቀረቱም ባሻገር አገልግሎት ለማግኘት ይወስድ የነበረውን ጊዜ፣ ወጪና እንግልት እንደሚያስቀር ተናግረዋል።
የደቡብ ኢትዮጵያ ክልል ጤና ቢሮ ምክትል የቢሮ ኃላፊና አስተዳደርና ፍይናስ ዘርፍ ኃላፊ  ነቢዩ ቤዛ በበኩላቸው ዛሬ የተጀመረው መድረክ በአዲሱ የኦን ላይን ምዝገባ ላይ በየደረጃው የሚገኙ የዘርፉ ኃላፊዎችና ባለሙያዎች ግንዛቤ ይዘው ተግባሩን እንዲያከናውኑ አቅም እንደሚፈጥር ተናግረዋል።

የኦን ላይን ምዝገባ እስካሁን የሚስተዋሉትን የመረጃ አያያዝና አደረጃጀት ክፍተቶች በማስተካከል ፈጣንና ቀልጣፋ አገልግሎት ለደንበኞች ለመስጠት እንደሚያስችል አመላክተዋል፡፡

የደቡብ ኢትዮጵያ ክልል ጤና ቢሮ"
2296,2024-08-08 18:08:54+00:00,-1001432982009,Share FXD012024-FOREIGN-EXCHANGE-1-1.pdf
2292,2024-08-07 15:49:28+00:00,-1001432982009,
2291,2024-08-07 08:01:50+00:00,-1001432982009,"  #💥የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= NON communicable Disease Management 🔶15CEU
👉 ነሐሴ 3/2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0942404444  Tinbit
📱0965410000   Ekram
📱0941404444   daye
📱0965412222   office 
📳0462124400    office
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2290,2024-08-06 09:55:26+00:00,-1001432982009,Tulip Academy -Hawassa 🌷
2289,2024-08-06 08:42:14+00:00,-1001432982009,"  #💥የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= NON communicable Disease Management 🔶15CEU
👉 ነሐሴ 3/2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0942404444  Tinbit
📱0965410000   Ekram
📱0941404444   daye
📱0965412222   office 
📳0462124400    office
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci"
2288,2024-08-03 16:58:11+00:00,-1001432982009,"#Addis abeba, Hawassa  and  Adama_Basic_OB_Ultrasound_Training
👉ነሐሴ 5 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-1. #በጋንዲ_ሆስፒታልና_በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0941038774
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci"
2286,2024-08-03 11:05:19+00:00,-1001432982009,"#ሰኞ ይጀምራል
💥የሞያ_ፈቃድ_ለማሳደስ_ይመዝገቡ_#

ሐምሌ 29/2016 ይጀምራል

 #Online_CPD
#For_All_health_professionals
(Ethio-American-CPD) 

💥Title_PAIN  MANAGEMENT 💥

➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📳0965410000  
   📳 0942404444
   📳 0941404444
   📳 0965412222
   📳 0462124400  
http://T.me/eahci"
